"Timestep","StratumID","SecondaryStratumID","StateClassID","FlowGroupID","Value","DistributionType","DistributionFrequencyID","DistributionSD"
2020,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.98305086337985,"Normal","Iteration and Timestep",0.025
2021,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.981008570854711,"Normal","Iteration and Timestep",0.025
2022,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.978984364019205,"Normal","Iteration and Timestep",0.025
2023,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.976990972843619,"Normal","Iteration and Timestep",0.025
2024,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.975040730341415,"Normal","Iteration and Timestep",0.025
2025,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.973134947233685,"Normal","Iteration and Timestep",0.025
2026,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.971270674157669,"Normal","Iteration and Timestep",0.025
2027,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.969436193802583,"Normal","Iteration and Timestep",0.025
2028,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.967617519020517,"Normal","Iteration and Timestep",0.025
2029,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.965807647140285,"Normal","Iteration and Timestep",0.025
2030,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.964005298455182,"Normal","Iteration and Timestep",0.025
2031,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.962210045152751,"Normal","Iteration and Timestep",0.025
2032,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.960433398186591,"Normal","Iteration and Timestep",0.025
2033,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.958698171338495,"Normal","Iteration and Timestep",0.025
2034,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.957024400316915,"Normal","Iteration and Timestep",0.025
2035,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.955421569757656,"Normal","Iteration and Timestep",0.025
2036,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.953889002756574,"Normal","Iteration and Timestep",0.025
2037,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.952422682306815,"Normal","Iteration and Timestep",0.025
2038,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.951009859952528,"Normal","Iteration and Timestep",0.025
2039,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.949635140682742,"Normal","Iteration and Timestep",0.025
2040,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.948290198924985,"Normal","Iteration and Timestep",0.025
2041,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.946972280320361,"Normal","Iteration and Timestep",0.025
2042,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.945693299634309,"Normal","Iteration and Timestep",0.025
2043,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.944453048855681,"Normal","Iteration and Timestep",0.025
2044,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.943249503487053,"Normal","Iteration and Timestep",0.025
2045,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.942100379917328,"Normal","Iteration and Timestep",0.025
2046,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.941014918704171,"Normal","Iteration and Timestep",0.025
2047,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.939994197715078,"Normal","Iteration and Timestep",0.025
2048,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.939034215262627,"Normal","Iteration and Timestep",0.025
2049,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.938122317227086,"Normal","Iteration and Timestep",0.025
2050,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.937243209880912,"Normal","Iteration and Timestep",0.025
2051,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.943865819097,"Normal","Iteration and Timestep",0.025
2052,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.94786302132652,"Normal","Iteration and Timestep",0.025
2053,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.951946954626397,"Normal","Iteration and Timestep",0.025
2054,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.956105353174578,"Normal","Iteration and Timestep",0.025
2055,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.960339560302339,"Normal","Iteration and Timestep",0.025
2056,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.964671694428501,"Normal","Iteration and Timestep",0.025
2057,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.969113343932693,"Normal","Iteration and Timestep",0.025
2058,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.973668626097881,"Normal","Iteration and Timestep",0.025
2059,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.978337373598689,"Normal","Iteration and Timestep",0.025
2060,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.99091763583207,"Normal","Iteration and Timestep",0.025
2061,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.987971982251282,"Normal","Iteration and Timestep",0.025
2062,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.985026328670494,"Normal","Iteration and Timestep",0.025
2063,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.982080675089706,"Normal","Iteration and Timestep",0.025
2064,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.979135021508918,"Normal","Iteration and Timestep",0.025
2065,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.976189367928129,"Normal","Iteration and Timestep",0.025
2066,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.973243714347342,"Normal","Iteration and Timestep",0.025
2067,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.970298060766554,"Normal","Iteration and Timestep",0.025
2068,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.967352407185765,"Normal","Iteration and Timestep",0.025
2069,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.964406753604978,"Normal","Iteration and Timestep",0.025
2070,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.96146110002419,"Normal","Iteration and Timestep",0.025
2071,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.958515446443401,"Normal","Iteration and Timestep",0.025
2072,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.955569792862613,"Normal","Iteration and Timestep",0.025
2073,"Dry","Hawai'i","Grassland:All","Growth [Type]",0.952624139281826,"Normal","Iteration and Timestep",0.025
