"StratumID","SecondaryStratumID","DistributionTypeID","ExternalVariableTypeID","ExternalVariableMin","ExternalVariableMax","Value"
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",10,10,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",10,10,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",10,10,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",10,10,0.00398936170212766
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",10,10,0.0151111111111111
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",10,10,0.0139968895800933
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",10,10,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",10,10,0.00259909031838856
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",10,10,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",10,10,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",10,10,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",10,10,0.00130208333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",10,10,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",10,10,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",10,10,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",10,10,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",10,10,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",10,10,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",10,10,0
